n_size,option,measurement_unit,mean
10000,vlc_vector_fibonacci - 10 - MinMaxLTTBDownsampler,seconds,4.428625106811523e-06
10000,vlc_vector_fibonacci - 2 - LTTBDownsampler,seconds,3.786611557006836e-06
10000,vlc_vector_fibonacci - 2 - MinMaxLTTBDownsampler,seconds,4.479289054870606e-06
10000,vlc_vector_fibonacci - 5 - LTTBDownsampler,seconds,3.863120079040527e-06
10000,vlc_vector_fibonacci - 5 - MinMaxLTTBDownsampler,seconds,4.464387893676758e-06
1001,Original Data,seconds,7.886886596679687e-08
1001,dac_vector - 0 - LTTBDownsampler,seconds,1.7922401428222656e-06
1001,dac_vector - 0 - MinMaxLTTBDownsampler,seconds,1.8084287643432617e-06
1001,dac_vector - 1 - LTTBDownsampler,seconds,3.7306785583496095e-06
1001,dac_vector - 1 - MinMaxLTTBDownsampler,seconds,3.7096738815307617e-06
1001,dac_vector - 10 - LTTBDownsampler,seconds,3.794717788696289e-06
1001,dac_vector - 10 - MinMaxLTTBDownsampler,seconds,3.7789106369018554e-06
1001,dac_vector - 2 - LTTBDownsampler,seconds,3.7304639816284178e-06
1001,dac_vector - 2 - MinMaxLTTBDownsampler,seconds,3.719449043273926e-06
1001,dac_vector - 5 - LTTBDownsampler,seconds,3.778529167175293e-06
1001,dac_vector - 5 - MinMaxLTTBDownsampler,seconds,3.761577606201172e-06
1001,vlc_vector_comma_2 - 0 - LTTBDownsampler,seconds,1.709413528442383e-06
1001,vlc_vector_comma_2 - 0 - MinMaxLTTBDownsampler,seconds,1.705646514892578e-06
1001,vlc_vector_comma_2 - 1 - LTTBDownsampler,seconds,3.6133766174316406e-06
1001,vlc_vector_comma_2 - 1 - MinMaxLTTBDownsampler,seconds,3.6068201065063476e-06
1001,vlc_vector_comma_2 - 10 - LTTBDownsampler,seconds,3.6713123321533203e-06
1001,vlc_vector_comma_2 - 10 - MinMaxLTTBDownsampler,seconds,3.6980390548706055e-06
1001,vlc_vector_comma_2 - 2 - LTTBDownsampler,seconds,3.636002540588379e-06
1001,vlc_vector_comma_2 - 2 - MinMaxLTTBDownsampler,seconds,3.6310672760009768e-06
1001,vlc_vector_comma_2 - 5 - LTTBDownsampler,seconds,3.6731243133544922e-06
1001,vlc_vector_comma_2 - 5 - MinMaxLTTBDownsampler,seconds,3.655695915222168e-06
1001,vlc_vector_elias_delta - 0 - LTTBDownsampler,seconds,2.3581504821777345e-06
1001,vlc_vector_elias_delta - 0 - MinMaxLTTBDownsampler,seconds,2.367043495178223e-06
1001,vlc_vector_elias_delta - 1 - LTTBDownsampler,seconds,4.214239120483398e-06
1001,vlc_vector_elias_delta - 1 - MinMaxLTTBDownsampler,seconds,4.2222499847412115e-06
1001,vlc_vector_elias_delta - 10 - LTTBDownsampler,seconds,4.324245452880859e-06
1001,vlc_vector_elias_delta - 10 - MinMaxLTTBDownsampler,seconds,4.31373119354248e-06
1001,vlc_vector_elias_delta - 2 - LTTBDownsampler,seconds,4.2498350143432615e-06
1001,vlc_vector_elias_delta - 2 - MinMaxLTTBDownsampler,seconds,4.247021675109863e-06
1001,vlc_vector_elias_delta - 5 - LTTBDownsampler,seconds,4.299092292785645e-06
1001,vlc_vector_elias_delta - 5 - MinMaxLTTBDownsampler,seconds,4.30452823638916e-06
1001,vlc_vector_elias_gamma - 0 - LTTBDownsampler,seconds,2.0599603652954102e-06
1001,vlc_vector_elias_gamma - 0 - MinMaxLTTBDownsampler,seconds,2.039647102355957e-06
1001,vlc_vector_elias_gamma - 1 - LTTBDownsampler,seconds,3.962564468383789e-06
1001,vlc_vector_elias_gamma - 1 - MinMaxLTTBDownsampler,seconds,3.9516210556030276e-06
1001,vlc_vector_elias_gamma - 10 - LTTBDownsampler,seconds,4.029083251953125e-06
1001,vlc_vector_elias_gamma - 10 - MinMaxLTTBDownsampler,seconds,4.011392593383789e-06
1001,vlc_vector_elias_gamma - 2 - LTTBDownsampler,seconds,3.979682922363281e-06
1001,vlc_vector_elias_gamma - 2 - MinMaxLTTBDownsampler,seconds,3.93681526184082e-06
1001,vlc_vector_elias_gamma - 5 - LTTBDownsampler,seconds,3.9870738983154294e-06
1001,vlc_vector_elias_gamma - 5 - MinMaxLTTBDownsampler,seconds,4.012846946716308e-06
1001,vlc_vector_fibonacci - 0 - LTTBDownsampler,seconds,1.8560171127319336e-06
1001,vlc_vector_fibonacci - 0 - MinMaxLTTBDownsampler,seconds,1.8645524978637695e-06
1001,vlc_vector_fibonacci - 1 - LTTBDownsampler,seconds,3.765392303466797e-06
1001,vlc_vector_fibonacci - 1 - MinMaxLTTBDownsampler,seconds,3.8018465042114257e-06
1001,vlc_vector_fibonacci - 10 - LTTBDownsampler,seconds,3.8553476333618165e-06
1001,vlc_vector_fibonacci - 10 - MinMaxLTTBDownsampler,seconds,3.8740158081054686e-06
1001,vlc_vector_fibonacci - 2 - LTTBDownsampler,seconds,3.798508644104004e-06
1001,vlc_vector_fibonacci - 2 - MinMaxLTTBDownsampler,seconds,3.798365592956543e-06
1001,vlc_vector_fibonacci - 5 - LTTBDownsampler,seconds,3.821206092834473e-06
1001,vlc_vector_fibonacci - 5 - MinMaxLTTBDownsampler,seconds,3.876447677612305e-06
300000,Original Data,seconds,9.324319449289928e-08
300000,dac_vector - 0 - LTTBDownsampler,seconds,1.8269062042236329e-06
300000,dac_vector - 0 - MinMaxLTTBDownsampler,seconds,3.0040740966796874e-06
300000,dac_vector - 1 - LTTBDownsampler,seconds,3.7182092666625976e-06
300000,dac_vector - 1 - MinMaxLTTBDownsampler,seconds,5.499521891276042e-06
300000,dac_vector - 10 - LTTBDownsampler,seconds,4.020333290100098e-06
300000,dac_vector - 10 - MinMaxLTTBDownsampler,seconds,5.74191411336263e-06
300000,dac_vector - 2 - LTTBDownsampler,seconds,3.722357749938965e-06
300000,dac_vector - 2 - MinMaxLTTBDownsampler,seconds,5.7299931844075525e-06
300000,dac_vector - 5 - LTTBDownsampler,seconds,3.7638187408447266e-06
300000,dac_vector - 5 - MinMaxLTTBDownsampler,seconds,5.6783358256022135e-06
300000,vlc_vector_comma_2 - 0 - LTTBDownsampler,seconds,1.7509698867797852e-06
300000,vlc_vector_comma_2 - 0 - MinMaxLTTBDownsampler,seconds,2.7298927307128905e-06
300000,vlc_vector_comma_2 - 1 - LTTBDownsampler,seconds,3.674793243408203e-06
300000,vlc_vector_comma_2 - 1 - MinMaxLTTBDownsampler,seconds,5.1140785217285155e-06
300000,vlc_vector_comma_2 - 10 - LTTBDownsampler,seconds,3.915143013000488e-06
300000,vlc_vector_comma_2 - 10 - MinMaxLTTBDownsampler,seconds,5.5034955342610674e-06
300000,vlc_vector_comma_2 - 2 - LTTBDownsampler,seconds,3.705763816833496e-06
300000,vlc_vector_comma_2 - 2 - MinMaxLTTBDownsampler,seconds,5.229314168294271e-06
300000,vlc_vector_comma_2 - 5 - LTTBDownsampler,seconds,3.726100921630859e-06
300000,vlc_vector_comma_2 - 5 - MinMaxLTTBDownsampler,seconds,5.253156026204427e-06
300000,vlc_vector_elias_delta - 0 - LTTBDownsampler,seconds,2.3781299591064455e-06
300000,vlc_vector_elias_delta - 0 - MinMaxLTTBDownsampler,seconds,2.7934710184733073e-06
300000,vlc_vector_elias_delta - 1 - LTTBDownsampler,seconds,4.238700866699218e-06
300000,vlc_vector_elias_delta - 1 - MinMaxLTTBDownsampler,seconds,5.193551381429036e-06
